expression_sample,clinical_sample,position,match_type,hash_signature
F1267,GSM2529494,1266,positional,860e30199f49fdeedf7c7675762a20aa
F1268,GSM2529495,1267,positional,5de98ae140631e9a72132049523ff816
F1269,GSM2529496,1268,positional,cf6d36b047c1264e00f7d240ad49121b
F1270,GSM2529497,1269,positional,d3012502d94a38fa511ad0d9767a0772
F1271,GSM2529498,1270,positional,5488524deccbfec4bfb6e0eb6f0530c4
F1272,GSM2529499,1271,positional,f81be53a85db92b2daad3e6456636fd7
F1273,GSM2529501,1272,positional,323b43462de8c33240688fbb8dcd64b9
F1274,GSM2529502,1273,positional,4195850f72d67b3c10e0879b29b5f288
F1275,GSM2529503,1274,positional,7c758a23e0ac02db301483bf9a76a2eb
F1276,GSM2529504,1275,positional,2536ae5678e8e20e5dea7fa0f312b94d
F1277,GSM2529505,1276,positional,d20ad2c5eb06b7beedc03ec49bf9d645
F1278,GSM2529506,1277,positional,ff60ff7fced3230757f9ae4974851a1a
F1279,GSM2529507,1278,positional,ea66e45f5f731f449b74dec48d6940c9
F1280,GSM2529508,1279,positional,4e80c4b3469703e31c495a42d9e9b609
F1281,GSM2529509,1280,positional,63af92e99cfde572c632e536c77897e1
F1282,GSM2529510,1281,positional,3783e66c178187e451d127c6bcb20506
F1283,GSM2529511,1282,positional,d7bcb74a7fae0f7fbe4bd92375360773
F1284,GSM2529512,1283,positional,a14d53a43256e3f339f6d326ff961c6b
F1285,GSM2529513,1284,positional,400486d9a0f57d45919ff307d7c2e9fd
F1286,GSM2529514,1285,positional,5e1b152a46d81daef39d50062ccb235b
F1287,GSM2529515,1286,positional,ca0738b03224ea812c1fc4c066c7ae8d
F1288,GSM2529520,1287,positional,2f879f49a0b24198113c7f329fa85bb9
F1289,GSM2529521,1288,positional,c59e749196b9ca0174a669a0c9807f98
F1290,GSM2529522,1289,positional,3f70189ec3888619e1632272ab1217cd
F1291,GSM2529523,1290,positional,31ca82900c882a1d7d45a54e7b90910b
F1292,GSM2529524,1291,positional,51f965d561012138fb1ac781125aff30
F1293,GSM2529525,1292,positional,48a900fa9be3d424ebe732d53e3d5032
F1294,GSM2529526,1293,positional,0f97e1836bfe69cb54020e2585e96201
F1295,GSM2529527,1294,positional,d68a426ce762c9d12b20488ac4cd8a35
F1296,GSM2529528,1295,positional,775a11346919db95ee6a6f3a6a4d8ef5
F1297,GSM2529529,1296,positional,5b6176bef5cdb6e566206b98232e7313
F1298,GSM2529530,1297,positional,2edf8cb9baec9875b10fe1298cb3e9c6
F1299,GSM2529531,1298,positional,705c8992bb721ce26c21fb326cdbc81f
F1300,GSM2529532,1299,positional,2432a2c21ddf5e6f6883df58aaa3d5e8
F1301,GSM2529533,1300,positional,f1c6f6178cbdb0eb6aa85408ccd26579
F1302,GSM2529534,1301,positional,0a6ad50a4a1ffbe4ae6fd3468fb7189f
F1303,GSM2529535,1302,positional,f1821f46c0a7dbd735501e589e5350df
F1304,GSM2529536,1303,positional,9b2f5ba54fcf67770e77683f2a2d02ff
F1305,GSM2529537,1304,positional,dd306dc8966cc8ca1989b776eeb77037
F1306,GSM2529538,1305,positional,c1a8f434255dbbc07b5d63b8c71e3fe3
F1307,GSM2529539,1306,positional,d0d867d0bae862fa9ea36e5a0d7ef32f
F1308,GSM2529540,1307,positional,84c61e8624923d0bc87200fd08990f63
F1309,GSM2529541,1308,positional,92adb776151b3a2e7c65ec207f2b8621
F1310,GSM2529542,1309,positional,e5e236d5c23d5340c5d9495cdefafa47
F1311,GSM2529543,1310,positional,0334b148d3975c9b9131667b9262750a
F1312,GSM2529544,1311,positional,2c14172b5cd58837a5af98d7ca9a7578
F1313,GSM2529545,1312,positional,4c0e54eba98a4054f27c59e3a289164b
F1314,GSM2529546,1313,positional,e60e5679cd99cbf8a587480f0ea37e8c
F1315,GSM2529547,1314,positional,938bd318e1578620c74bd7f3e2ada745
F1316,GSM2529548,1315,positional,d0ae53abf23f0fd98a8d7aedf180636a
F1317,GSM2529549,1316,positional,55cf8d49f0cd436be23a58ea386fea40
F1318,GSM2529550,1317,positional,3f2760c4de99bf1e620783aafaee7fde
F1319,GSM2529551,1318,positional,b27bce2cabc20cfe84cbc016e13ca263
F1320,GSM2529552,1319,positional,9318b65a99789e97f04bf583c9ec6393
F1321,GSM2529553,1320,positional,927d75cbfe198fded9aa4fcb3d1b657f
F1322,GSM2529554,1321,positional,a50646a7ed67fd1ffb71fbf3161e074d
F1323,GSM2529555,1322,positional,4c1a9d16a9c648338ce07f836697c9a2
F1324,GSM2529556,1323,positional,1aeb3070e76a3fe173e069da3301c8c5
F1325,GSM2529557,1324,positional,f8795ef28c5407587b7f3f17616d358e
F1326,GSM2529558,1325,positional,0106380dac12e6975f0f3dbb0f6c683f
F1327,GSM2529559,1326,positional,afbb1fc11177ac7fc794e4112aac3c3f
F1328,GSM2529560,1327,positional,629572472505f93057fb261680e7f78b
F1329,GSM2529561,1328,positional,8c7d539e1d93c84d16d74656727046ed
F1330,GSM2529562,1329,positional,b57bfde0061a8eaaa8e6cbbef65aeeac
F1331,GSM2529563,1330,positional,c0773ff096f416d5b9a23daf94e9e5cc
F1332,GSM2529564,1331,positional,e28d982e43fd93fab799f84381ae85b9
F1333,GSM2529565,1332,positional,d74d7a781c4190cece4b9c68b3428bc3
F1334,GSM2529566,1333,positional,dda194920d96b7f9cd5fc254bf7648cd
F1335,GSM2529567,1334,positional,3c04dda456dcb266d4f83856b79e5e1f
F1336,GSM2529568,1335,positional,aced40d47c5b82f1baf3a0208ccb673b
F1337,GSM2529569,1336,positional,892d3073afcdf27594d43aaa925a3bf9
F1338,GSM2529570,1337,positional,8b83d5db2046d824ced10acb35cf4fbd
F1339,GSM2529571,1338,positional,7dad7c2a31c39dfda5404024c2614f1e
F1340,GSM2529572,1339,positional,d4e50ae9d737e881e034f83b09ac3151
F1341,GSM2529573,1340,positional,69605ef2afe7b623202b7880600600b6
F1342,GSM2529574,1341,positional,3e125435c218b263b45f015afde5b2ce
F1343,GSM2529575,1342,positional,9789ca938b24326bee40e79ac877e5f1
F1344,GSM2529576,1343,positional,673f61a461ea4c486c84a8ec03051423
F1345,GSM2529577,1344,positional,c1b296e4a5de9246969fb7891fc3b6bb
F1346,GSM2529578,1345,positional,1e15cd4f0a96da0ba60769f67e003b78
F1347,GSM2529579,1346,positional,88c530983ef863384d93ed3afd6b5b17
F1348,GSM2529580,1347,positional,e4ede1af38bae4cfe47e2fc63403bdb9
F1349,GSM2529581,1348,positional,e2d870b630dac1d072e5668ce4fac8a8
F1350,GSM2529582,1349,positional,2d35ce03d475d6b3ab93bd2993bbcb0f
F1351,GSM2529583,1350,positional,22ba681deb2360c9f4b09c922355d9c3
F1352,GSM2529584,1351,positional,14d5c9e8e2fb82666b3d89b04da49bf1
F1353,GSM2529585,1352,positional,dd1c612888156b44e3d091dae1eb2e97
F1354,GSM2529586,1353,positional,594d9db513dd33aa8ff971b8ac20c0bd
F1355,GSM2529587,1354,positional,1df7869154a4a13f7cb8f13a77b17a8d
F1356,GSM2529588,1355,positional,0e8ac0d2420d52cd2026b95313048069
F1357,GSM2529589,1356,positional,f33cc326de8c4cbb635ca4ea46655ec2
F1358,GSM2529590,1357,positional,b4c08d0c294b0c12ab78233bf23447ee
F1359,GSM2529591,1358,positional,96bb6ed45e4d3812735066d181fb3f0a
F1360,GSM2529592,1359,positional,3f04865885304fd875aed0e92b40006e
F1361,GSM2529593,1360,positional,807cc6a61e25bc7ec4153399d719d6a1
F1362,GSM2529594,1361,positional,7316d889c6303be4a36fba731a0fe2ba
F1363,GSM2529595,1362,positional,33db61c34567198333f47e2279025efb
F1364,GSM2529596,1363,positional,b818ee1453bdf5eb71f5ba44a37ba9b5
F1365,GSM2529597,1364,positional,7cfc43609608bed1ff16c9e3c75eae83
F1366,GSM2529598,1365,positional,fa6a139f330f7987a43d10bba3439116
F1367,GSM2529599,1366,positional,4feb86429f3bcd5a8bb56abc9327065f
F1368,GSM2529600,1367,positional,97753d80779a8c07e5794896eee76701
F1369,GSM2529601,1368,positional,14990eaaf94a91d2d640b654dd5eadf6
F1370,GSM2529602,1369,positional,a9aaaae4487275ee118e899b0e0e4b15
F1371,GSM2529603,1370,positional,e6865143cc997ab3f9c8d1e4c2a73b1a
F1372,GSM2529604,1371,positional,201f14760d337359248ed9bbedc27cbb
F1373,GSM2529605,1372,positional,c0bfd7abb9935e80c5ae28d536e30a0d
F1374,GSM2529606,1373,positional,92e079e5505f5db2a5e3156ff0c87364
F1375,GSM2529607,1374,positional,baadc7b44f267fa7a52e73237eedfa9f
F1376,GSM2529608,1375,positional,451b6ab7d553b3c13d46305775c83030
F1377,GSM2529609,1376,positional,a4806d3a5e0842f9496db841496cb3ed
F1378,GSM2529610,1377,positional,fb11989529b13c9462d24294f1290b78
F1379,GSM2529611,1378,positional,7b3429333fc20b4368cea56b05fe1381
F1380,GSM2529612,1379,positional,c1b972eaf92b25c377827d37c3409bef
F1381,GSM2529613,1380,positional,41e358b87d38c58f6c70a12019b58269
F1382,GSM2529614,1381,positional,fd84c70cdada72ac64d0306531478e5f
F1383,GSM2529615,1382,positional,56effb77aeaccb81e558f41e385de076
F1384,GSM2529616,1383,positional,76058690577e805e69e43ae0bcacaf08
F1385,GSM2529617,1384,positional,f754a173c73b12dc2f82ebcde8bc632f
F1386,GSM2529618,1385,positional,22cb42195e5e4d7b9206cdb65fa324d9
F1387,GSM2529619,1386,positional,b55dadcd7b6e2710e35ff89fbecd0cc6
F1388,GSM2529620,1387,positional,18fe9bb0cd6329ac995066519f1f506b
F1389,GSM2529621,1388,positional,3a4a2b374901fec0b7686db310ae7454
F1390,GSM2529622,1389,positional,ea2a339f7760b9b4022f3ead17d0ca96
F1391,GSM2529623,1390,positional,4c6ae45a7842c339891d88521c45054a
F1392,GSM2529624,1391,positional,99648ff4ec0ca8e28b1c154ea1d4af3d
F1393,GSM2529625,1392,positional,5b0a4ba408fd7da50106bec120103305
F1394,GSM2529626,1393,positional,8f76efd8c9ea15b45e7183fe22839388
F1395,GSM2529627,1394,positional,452445fd5c123a0ba501a692cdec5bd1
F1396,GSM2529628,1395,positional,1027847666e298f2dc5b5b249b3e5e33
F1397,GSM2529629,1396,positional,656227d99cceebc0529ef7812456f7c8
F1398,GSM2529630,1397,positional,680cf503d0454756c25ccd726f1ee7ee
F1399,GSM2529631,1398,positional,b0a4d837475c048e1edbba4701ee5b22
F1400,GSM2529632,1399,positional,887931eb09ec707ba999212b46b40258
F1401,GSM2529633,1400,positional,af4bf2af577b37990bbee7789eddc4e2
F1402,GSM2529634,1401,positional,03d063fedd18ceb44274eb6752a44606
F1403,GSM2529635,1402,positional,36294a88df00048479d7c3533151b5ac
F1404,GSM2529636,1403,positional,3129f11a95fd37fc02f66654cb19a176
F1405,GSM2529637,1404,positional,674164fcea18e908faa08fe010097c4e
F1406,GSM2529638,1405,positional,46cf947504e5615f54fa565d2a502950
F1407,GSM2529639,1406,positional,b4c51046fbf5e229acbdd0db44d2f4e7
F1408,GSM2529640,1407,positional,d07d6e31d42ff35e7a77464ec4060e3a
F1409,GSM2529641,1408,positional,f14b622ebfc3de390362fb872acd7890
F1410,GSM2529642,1409,positional,614b6b2555cd85c143bac76056af4444
F1411,GSM2529643,1410,positional,0d2c7fc04e58752b9c9d444d201b92f6
F1412,GSM2529644,1411,positional,fa776a583b82a0c78511b5fd23e76d03
F1413,GSM2529645,1412,positional,7894e7c47d1050b4f32cdf026ad4e9bb
F1414,GSM2529646,1413,positional,310c96d4c2dd6ec9d1f99d120cca41ef
F1415,GSM2529647,1414,positional,9784ffabfc5662d58d9eda415dd70cc7
F1416,GSM2529648,1415,positional,46f3d7a6a35824ca3e7774e70f1c3455
F1417,GSM2529649,1416,positional,b8f4012e2d23bdf90de0457b3f4f6cfc
F1418,GSM2529650,1417,positional,249ad4fe68fdb0a7a62d9147c0504af0
F1419,GSM2529651,1418,positional,0510597c14ba066b9d6ef3d35c71e829
F1420,GSM2529652,1419,positional,a1858e3b5a630c990985c61f7db8fe35
F1421,GSM2529653,1420,positional,111b0319b1eba896341ad99f03765eef
F1422,GSM2529655,1421,positional,6367262a1a37ea88124bdc644901ca62
F1423,GSM2529656,1422,positional,c4256dd589902ba6957fa5dbbb7d524c
F1424,GSM2529657,1423,positional,77d4410a987fc29bf61b67aebf043d8e
F1425,GSM2529658,1424,positional,ef636d5bdb922e4879be96a5eec4cf55
F1426,GSM2529659,1425,positional,fd8cd67038e06e6393c7a15b927e9f8e
F1427,GSM2529660,1426,positional,576a9e9804699289dc3f75c8d19742a8
F1428,GSM2529661,1427,positional,fdcd148ad78ca5460cf08bc52f761aff
F1429,GSM2529662,1428,positional,a731b0526c8516061dba68f25c42e959
F1430,GSM2529663,1429,positional,7d36868694b11f4e1154b982e477c3a0
F1431,GSM2529664,1430,positional,20c4e121d5de2615ba72f0a06dddfa8e
F1432,GSM2529665,1431,positional,d720bdf7134bddce320209f9f0587b27
F1433,GSM2529666,1432,positional,c74a87c7c4b0e827b245eab0e160bd29
F1434,GSM2529667,1433,positional,4af8a68d52a00abf803649de45109312
F1435,GSM2529668,1434,positional,906a65907cb592739a9439e5182958b3
F1436,GSM2529669,1435,positional,9c5654134c846c2fab69404f8dce5986
F1437,GSM2529670,1436,positional,61a0f221562331d736ade78ddcf40428
F1438,GSM2529671,1437,positional,312a3ad96203a13b3515c7e2731ff5b4
F1439,GSM2529672,1438,positional,e3e0d4df97a47e712c2acd05657b9849
F1440,GSM2529673,1439,positional,a241b12dae3b0a153570fd717eb3fc82
F1441,GSM2529675,1440,positional,fe61c7432f8bc21a2b2674b3f36c9a9a
F1442,GSM2529676,1441,positional,72034cb768f13951dc1649e4c84a9248
F1443,GSM2529677,1442,positional,24bdede9ba525cea3b6f3233f01807e7
F1444,GSM2529678,1443,positional,2886dd86fb1a9533ff7bfb00fc96efb2
F1445,GSM2529679,1444,positional,c44266d670ffb29550ade7487b4d8d0e
F1446,GSM2529680,1445,positional,94fed1e388b0376ef75533e1cec9b7ae
F1447,GSM2529681,1446,positional,9cad1a1c52ceae532a4986ea6abe4c5c
F1448,GSM2529682,1447,positional,0544adca1d003815cf2408427c419b92
F1449,GSM2529683,1448,positional,63e382c9e04a4cd1243c41887aa0fd9c
F1450,GSM2529684,1449,positional,17a89df26e2b8d230174605ade1defc3
F1451,GSM2529685,1450,positional,d488b843fd732ece5d127de5bbabb2d4
F1452,GSM2529686,1451,positional,83cc951184dd3456c779410c15e2a808
F1453,GSM2529687,1452,positional,1ea37369403d8a16e5639576554f500b
F1454,GSM2529688,1453,positional,74262ff7553fcc289883d3afcc044c5e
F1455,GSM2529689,1454,positional,6fd5b5fc84de7bde8dbe0d006b16a132
F1456,GSM2529690,1455,positional,8ed5b25a1a258617ea978680e0ad23f6
F1457,GSM2529691,1456,positional,42c46d409043754195dd869e5a1315d7
F1458,GSM2529692,1457,positional,dbb8ed3543f0b2fc06ff1fa98d077483
F1459,GSM2529693,1458,positional,63a0e6b2f7ae87e964a41ca764c8201b
F1460,GSM2529694,1459,positional,bd5a3e04963f4b318dd29ee788f791cb
F1461,GSM2529695,1460,positional,d3a54261ab3efe6d8fdebffeeacf983f
F1462,GSM2529696,1461,positional,a7134b4fd03f683be4000081249d1e04
F1463,GSM2529697,1462,positional,5ff44309cb715f247e16977225d39072
F1464,GSM2529698,1463,positional,35c26c704c5fc0c674441bc9ba5c2df1
F1465,GSM2529699,1464,positional,4543ead6ef3e7a1c65c7c8dd7d655c24
F1466,GSM2529700,1465,positional,9155cabc7e9506cd5d658d210163180a
F1467,GSM2529701,1466,positional,db23de5c6070cb1ccd80b52ebc66096c
F1468,GSM2529702,1467,positional,a5663b31fbf35a0914d424b760d64812
F1469,GSM2529703,1468,positional,16c65625b57ef61ae46067ca2162c1d6
F1470,GSM2529704,1469,positional,0b3abd577e1bf0030fc9863c02f29802
F1471,GSM2529705,1470,positional,76151c63fb912a3ce369805d2477d2bf
F1472,GSM2529706,1471,positional,3e4e71e28cf18c913e4eea10cee765db
F1473,GSM2529707,1472,positional,238134f9a8b56a08ebf3f1e5afd5d774
F1474,GSM2529708,1473,positional,dc992261329fd66fe895361dd6f6bbf8
F1475,GSM2529709,1474,positional,8250ef9495f1fc7913b6471061efd9c0
F1476,GSM2529710,1475,positional,bef0deaeef59dafb07cad9160deed58d
F1477,GSM2529711,1476,positional,7e705217709facc7c0498ee61440068d
F1478,GSM2529712,1477,positional,2eea28c5dfaaed3ed9ef46e64a9e1eb4
F1479,GSM2529713,1478,positional,6c4c5a4ebbafa5fa74893f8af3aff040
F1480,GSM2529714,1479,positional,750228f4c1abdc7bc6971b02c43cdaea
F1481,GSM2529715,1480,positional,7f26685230590b7cda0e02975668d430
F1482,GSM2529716,1481,positional,84e085b3e58675045bc04ee6667598c1
F1483,GSM2529717,1482,positional,77bfdcea55884080088801a9149a33ec
F1484,GSM2529718,1483,positional,b152ce2c106930a9f1634e4bd5e66809
F1485,GSM2529719,1484,positional,44778f6e7874ae8cfe1cc4e07d8c404a
F1486,GSM2529720,1485,positional,5989617ac4bcda2878d0524d9bbdf6dd
F1487,GSM2529721,1486,positional,96b851c1bb979475d128d61bb15c68c4
F1488,GSM2529723,1487,positional,507529692426ab4f0715dd6e078f0e9d
F1489,GSM2529725,1488,positional,cf8953bd933e695905362d7479c1492c
F1490,GSM2529727,1489,positional,8081ab8f0717872b0aacde73e6b0bd00
F1491,GSM2529728,1490,positional,92070ff04ca2723566124cf20b153e55
F1492,GSM2529730,1491,positional,2db3bfaa936536d06d610653382ba396
F1493,GSM2529731,1492,positional,463fe47fb80fda87d060c230feabde72
F1494,GSM2529732,1493,positional,404b50cf742d39f76cde3e088d1a2280
F1495,GSM2529734,1494,positional,50fccecfa6739b13a69b847465624005
F1496,GSM2529735,1495,positional,3c8e9d273dfa9d92e6847cd6564cae91
F1497,GSM2529736,1496,positional,90f3337ba301c0a0e4211f5c45e28683
F1498,GSM2529737,1497,positional,2a6796d0633b52961608a52bcbf55bcb
F1499,GSM2529738,1498,positional,680390999c99a9802343e6823a652838
F1500,GSM2529739,1499,positional,fd4a6c5227c75957fcd610104224760d
F1501,GSM2529740,1500,positional,200a4113388b0592ab2b1934ef0c4102
F1502,GSM2529741,1501,positional,2f7373ec23223048490fdd3ff402b919
F1503,GSM2529742,1502,positional,369032190d2d1b51e76886c54b8c53a9
F1504,GSM2529743,1503,positional,5dd3558622de7df34089d496c57603c8
F1505,GSM2529744,1504,positional,d9d3a2d308e067385b2e46ffb12facf9
F1506,GSM2529745,1505,positional,3cf4566420d0c80b682f37273242993b
F1507,GSM2529746,1506,positional,23969f99cbd26fe021025ca7728f5176
F1508,GSM2529747,1507,positional,02ad8952f5d3af7504f03ecab65efd0f
F1509,GSM2529748,1508,positional,812a7ccfcc2b75b513039a84e132573f
F1510,GSM2529749,1509,positional,0dece8c70fb2edd3023daec2fea20bd1
F1511,GSM2529750,1510,positional,3168c7e178496ee9efaef40d2150f571
F1512,GSM2529751,1511,positional,1081290e2c49824533d8429f684546b2
F1513,GSM2529752,1512,positional,375fa3af90ede4c04ab7dc7a81513ad0
F1514,GSM2529753,1513,positional,a073166b54fe99757d080954f59ad179
F1515,GSM2529754,1514,positional,91a9d0cb513b0edab2cf318111260f6e
F1516,GSM2529755,1515,positional,3088e18722e10d6a76e5fd84199a3d3c
F1517,GSM2529756,1516,positional,19f1cf1617fe946dfa5f8d3c256be1b7
F1518,GSM2529757,1517,positional,f490b8617377d37eb2cef868c2509270
F1519,GSM2529758,1518,positional,91ab9669ebf21b322eb2abf72876ccce
F1520,GSM2529759,1519,positional,c8efb62c372d082934e9f23a12f3eb9b
F1521,GSM2529760,1520,positional,74154529ed03dbf10ea9328036773276
F1522,GSM2529761,1521,positional,194ff0a3af696f39f12de43d6fc9b529
F1523,GSM2529762,1522,positional,286e183087a0cd592e2c61313878dea3
F1524,GSM2529763,1523,positional,177e46688b6761cc0039fead4c76a06a
F1525,GSM2529764,1524,positional,4476297e351a655745f568e4eaf6e7d8
F1526,GSM2529765,1525,positional,da4a637563235439684d1152676362a4
F1527,GSM2529766,1526,positional,d1cfb5a515dd167eaeb7daa5dc8d2cae
F1528,GSM2529767,1527,positional,208af9f710d76af51122cf6e73524ac9
F1529,GSM2529768,1528,positional,68217f166425804f6c1113c6d0fde361
F1530,GSM2529769,1529,positional,d2b57417a78df330d83ae8d9fab9d533
F1531,GSM2529770,1530,positional,c13f5f1348909a8c5a560dddab8b7134
F1532,GSM2529771,1531,positional,be184a0d86e81c25be4e697a3add1208
F1533,GSM2529772,1532,positional,81ac1ce990c01f1c3604aaed472e6877
F1534,GSM2529773,1533,positional,378eed70a0c4291dbbdb093402a77536
F1535,GSM2529774,1534,positional,f6e9fc24c83a816737e6b7090131d80e
F1536,GSM2529775,1535,positional,4ac5843d85099660442b67ef9f56e8cb
F1537,GSM2529776,1536,positional,cd91a26e2826c74feb9c2ca1199a1375
F1538,GSM2529777,1537,positional,91c4af2cedc22518f537fe5a1054201c
F1539,GSM2529778,1538,positional,61f2df667e47e615bbc1017283a79ffb
F1540,GSM2529779,1539,positional,546054abc45f330064a586a24441775f
F1541,GSM2529780,1540,positional,fde1c4c2b10e26dd5c79ff13869548f9
F1542,GSM2529781,1541,positional,b03a411e0f592badbdf2a657e5f1b8c7
F1543,GSM2529782,1542,positional,135927bd28eeec2aa01c9478e80d70da
F1544,GSM2529783,1543,positional,88daa3f929ef07ea175258fa83a644b5
F1545,GSM2529784,1544,positional,46eab7fae781afd277cf3b62cb277a09
F1546,GSM2529785,1545,positional,cb7157cb3f2f7d3e86fdc025257651fc
F1547,GSM2529786,1546,positional,6dde19e4341281c59f5804ac388ac342
F1548,GSM2529787,1547,positional,09920e488d89ace2b1a98c77967f6128
F1549,GSM2529788,1548,positional,a4737c4b98ce91f4e614ea3765125783
F1550,GSM2529789,1549,positional,ab8390beb095dff9463fdda56044e792
F1551,GSM2529790,1550,positional,53f91722398d430fb1912d2356586496
F1552,GSM2529792,1551,positional,88c7d50ab6a7c1610924ff1801b45671
F1553,GSM2529793,1552,positional,32467837fa4b9c540b57724a84e42bbb
F1554,GSM2529794,1553,positional,4256efbf2c5cd7f00b065b50158ead8d
F1555,GSM2529795,1554,positional,e253a4ec8f44fd0065937439035834ee
F1556,GSM2529796,1555,positional,c6bee7e684d22cdeece2f36cc0b6c0a5
F1557,GSM2529797,1556,positional,f639529736ca016f34012739fa5ded28
F1558,GSM2529798,1557,positional,416f32c6c1a6ec2d09d323a148a2b8b9
F1559,GSM2529799,1558,positional,d0a249fe4bf4ab98fd1c938d2cb94515
F1560,GSM2529800,1559,positional,c0b4a2b0996d5712a4f52ad12560247f
F1561,GSM2529801,1560,positional,6420f829d38fadbc7812744479c4c3de
F1562,GSM2529802,1561,positional,cd7ce3f7aef8b98ff1c1f3c81d779903
F1563,GSM2529803,1562,positional,7b7704f87bb146ce557b80caa5744bb0
F1564,GSM2529804,1563,positional,97780993f1dd50b5d8acffc2805bca95
F1565,GSM2529805,1564,positional,e3d18bae12052f559e1a9e63be936599
F1566,GSM2529806,1565,positional,7069260a6e25c09bc227aae96f4564bb
F1567,GSM2529807,1566,positional,59634cd3b5e4f594ece56ebe63ed319d
F1568,GSM2529808,1567,positional,cf064fd23c88a739aceed505f304219b
F1569,GSM2529809,1568,positional,07b1f62d6da1b297d2136fc294781c7e
F1570,GSM2529810,1569,positional,11cf593b6bc3cc0d051920f1720aa4f5
F1571,GSM2529811,1570,positional,d8c0ecec5690055f9c9c02565576c9f8
F1572,GSM2529812,1571,positional,9f421807b4c8cccb0473051203b4cf4a
F1573,GSM2529813,1572,positional,3f166670bfe90c65460a5d98b771fcca
F1574,GSM2529814,1573,positional,ce21c8be592a351586b4c5e840a47885
F1575,GSM2529815,1574,positional,ccbfbddca3824890bc32dcecc19dd679
F1576,GSM2529819,1575,positional,89b3ccddc5b8f2c55f7b7a3be1a545ce
F1577,GSM2529825,1576,positional,5a8dca5842dbd8f243bc9c8da30647ca
F1578,GSM2529827,1577,positional,1a0ff711f169fd4515bad1709f137ae6
F1579,GSM2529828,1578,positional,28923eb0dd0cde83822ce4481022e359
F1580,GSM2529829,1579,positional,4ef940afb7325055dfa1226106fb91c8
F1581,GSM2529830,1580,positional,1dac06533c2518d9ba36ae1f528cc383
F1582,GSM2529831,1581,positional,9492ccbd08e81c9eae1791df764bae9e
F1583,GSM2529832,1582,positional,fe2fbf3c5852696b5de58222058f318d
F1584,GSM2529833,1583,positional,5b903ace32af1fed69ac9269689be685
F1585,GSM2529834,1584,positional,57e461f1d5f5d575999620f8ddf5465f
F1586,GSM2529835,1585,positional,ec5d4d4aa9a00388bce8f5c33205f9bd
F1587,GSM2529836,1586,positional,6df4ac86c5d8a1b53842fb1cabab34d0
F1588,GSM2529837,1587,positional,80a69aa3dbc2c8395a69e853833f47ef
